潮汕,#genre#  
CCTV4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/1.m3u8#http://159.75.85.63:5679/cctv4k.php
CCTV1,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000372/index.m3u8?IAS
CCTV3,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000485/index.m3u8?IAS
CCTV5,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000461/index.m3u8?IAS#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000132/index.m3u8?IAS#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000380/index.m3u8?IAS#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000373/index.m3u8?IAS#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225677/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225669/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225674/index.m3u8
CCTV15,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225513/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,hhttp://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000494/index.m3u8?IAS
CCTV16-4K,https://itv.lat/tv/live.php?&line=1&id=cctv164K
CCTV-1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-2,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-7,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV-8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV-9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV-10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV-11,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV-12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV-13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV-15,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8
北京卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=bjws
东方卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=dfws
天津卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=tjws
重庆卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=cqws
黑龙江卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=hljws
吉林卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=jlws
辽宁卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=lnws
内蒙古卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=nmws
宁夏卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=nxws
青海卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=qhws
河北卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=hbws
山西卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=sxiws
安徽卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=ahws
河南卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=hnws
湖北卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=hubws
湖南卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=hunws
江西卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=jxws
江苏卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=jsws
浙江卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=zjws
东南卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=dnws
广东卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=gdws
深圳卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=szws
广西卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=gxws
云南卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=ynws
贵州卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=gzws
四川卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=scws
新疆卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=xjws
兵团卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=btws
西藏卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=xzws
海南卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=hinws
三沙卫视,http://dp.sxtv.top:88/2b/cqyx.php?id=ssws
山东卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.78:8000
湖南卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.82:8000
江苏卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.83:8000
浙江卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.84:8000
北京卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.85:8000
东方卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.86:8000
安徽卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.87:8000
湖北卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.88:8000
天津卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.89:8000
广东卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.90:8000
深圳卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.91:8000
辽宁卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.92:8000
黑龙江卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.93:8000
东南卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.105:8000
旅游卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.35:8000
重庆卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.38:8000
广西卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.40:8000
云南卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.42:8000
河南卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.44:8000
吉林卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.46:8000
江西卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.47:8000
山西卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.48:8000
陕西卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.49:8000
四川卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.50:8000
甘肃卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.52:8000
宁夏卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.53:8000
青海卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.54:8000
西藏卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.56:8000
兵团卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.57:8000
内蒙古卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.58:8000
山东教育卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.59:8000
新疆卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.60:8000
农林卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.70:8000
河北卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.112:8000
贵州卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.113:8000
厦门卫视,http://sgl.vpsyun.cc:4000/udp/239.253.238.106:8000
山东卫视,http://www.cjtt.love:9307/rtp/239.253.250.78:8000
湖南卫视,http://www.cjtt.love:9307/rtp/239.253.250.82:8000
江苏卫视,http://www.cjtt.love:9307/rtp/239.253.250.83:8000
浙江卫视,http://www.cjtt.love:9307/rtp/239.253.250.84:8000
北京卫视,http://www.cjtt.love:9307/rtp/239.253.250.85:8000
东方卫视,http://www.cjtt.love:9307/rtp/239.253.250.86:8000
安徽卫视,http://www.cjtt.love:9307/rtp/239.253.250.87:8000
湖北卫视,http://www.cjtt.love:9307/rtp/239.253.250.88:8000
天津卫视,http://www.cjtt.love:9307/rtp/239.253.250.89:8000
广东卫视,http://www.cjtt.love:9307/rtp/239.253.250.90:8000
深圳卫视,http://www.cjtt.love:9307/rtp/239.253.250.91:8000
辽宁卫视,http://www.cjtt.love:9307/rtp/239.253.250.92:8000
黑龙江卫视,http://www.cjtt.love:9307/rtp/239.253.250.93:8000
东南卫视,http://www.cjtt.love:9307/rtp/239.253.250.105:8000
旅游卫视,http://www.cjtt.love:9307/rtp/239.253.250.35:8000
重庆卫视,http://www.cjtt.love:9307/rtp/239.253.250.38:8000
广西卫视,http://www.cjtt.love:9307/rtp/239.253.250.40:8000
云南卫视,http://www.cjtt.love:9307/rtp/239.253.250.42:8000
河南卫视,http://www.cjtt.love:9307/rtp/239.253.250.44:8000
吉林卫视,http://www.cjtt.love:9307/rtp/239.253.250.46:8000
江西卫视,http://www.cjtt.love:9307/rtp/239.253.250.47:8000
山西卫视,http://www.cjtt.love:9307/rtp/239.253.250.48:8000
陕西卫视,http://www.cjtt.love:9307/rtp/239.253.250.49:8000
四川卫视,http://www.cjtt.love:9307/rtp/239.253.250.50:8000
甘肃卫视,http://www.cjtt.love:9307/rtp/239.253.250.52:8000
宁夏卫视,http://www.cjtt.love:9307/rtp/239.253.250.53:8000
青海卫视,http://www.cjtt.love:9307/rtp/239.253.250.54:8000
西藏卫视,http://www.cjtt.love:9307/rtp/239.253.250.56:8000
兵团卫视,http://www.cjtt.love:9307/rtp/239.253.250.57:8000
内蒙古卫视,http://www.cjtt.love:9307/rtp/239.253.250.58:8000
山东教育卫视,http://www.cjtt.love:9307/rtp/239.253.250.59:8000
新疆卫视,http://www.cjtt.love:9307/rtp/239.253.250.60:8000
农林卫视,http://www.cjtt.love:9307/rtp/239.253.250.70:8000
河北卫视,http://www.cjtt.love:9307/rtp/239.253.250.112:8000
贵州卫视,http://www.cjtt.love:9307/rtp/239.253.250.113:8000
厦门卫视,http://www.cjtt.love:9307/rtp/239.253.250.106:8000
重庆卫视,http://www.sd966.cn:12314/rtp/239.253.252.38:8000
海南卫视,http://www.sd966.cn:12314/rtp/239.253.252.35:8000
广西卫视,http://www.sd966.cn:12314/rtp/239.253.252.40:8000
云南卫视,http://www.sd966.cn:12314/rtp/239.253.252.42:8000
河南卫视,http://www.sd966.cn:12314/rtp/239.253.252.44:8000
吉林卫视,http://www.sd966.cn:12314/rtp/239.253.252.46:8000
江西卫视,http://www.sd966.cn:12314/rtp/239.253.252.47:8000
四川卫视,http://www.sd966.cn:12314/rtp/239.253.252.50:8000
山西卫视,http://www.sd966.cn:12314/rtp/239.253.252.48:8000
陕西卫视,http://www.sd966.cn:12314/rtp/239.253.252.49:8000
青海卫视,http://www.sd966.cn:12314/rtp/239.253.252.54:8000
宁夏卫视,http://www.sd966.cn:12314/rtp/239.253.252.53:8000
内蒙古卫视,http://www.sd966.cn:12314/rtp/239.253.252.58:8000
西藏卫视,http://www.sd966.cn:12314/rtp/239.253.252.56:8000
兵团卫视,http://www.sd966.cn:12314/rtp/239.253.252.57:8000
山东教育卫视,http://www.sd966.cn:12314/rtp/239.253.252.59:8000
金鹰卡通,http://www.sd966.cn:12314/rtp/239.253.252.62:8000
新疆卫视,http://www.sd966.cn:12314/rtp/239.253.252.60:8000
大湾区卫视,http://www.sd966.cn:12314/rtp/239.253.252.69:8000
农林卫视,http://www.sd966.cn:12314/rtp/239.253.252.70:8000
甘肃卫视,http://www.sd966.cn:12314/rtp/239.253.252.74:8000
山东卫视,http://www.sd966.cn:12314/rtp/239.253.252.78:8000
湖南卫视,http://www.sd966.cn:12314/rtp/239.253.252.82:8000
江苏卫视,http://www.sd966.cn:12314/rtp/239.253.252.83:8000
安徽卫视,http://www.sd966.cn:12314/rtp/239.253.252.87:8000
北京卫视,http://www.sd966.cn:12314/rtp/239.253.252.85:8000
东方卫视,http://www.sd966.cn:12314/rtp/239.253.252.86:8000
浙江卫视,http://www.sd966.cn:12314/rtp/239.253.252.84:8000
湖北卫视,http://www.sd966.cn:12314/rtp/239.253.252.88:8000
广东卫视,http://www.sd966.cn:12314/rtp/239.253.252.90:8000
黑龙江卫视,http://www.sd966.cn:12314/rtp/239.253.252.93:8000
辽宁卫视,http://www.sd966.cn:12314/rtp/239.253.252.92:8000
东方财经,http://www.sd966.cn:12314/rtp/239.253.252.94:8000
天津卫视,http://www.sd966.cn:12314/rtp/239.253.252.89:8000
深圳卫视,http://www.sd966.cn:12314/rtp/239.253.252.91:8000
东南卫视,http://www.sd966.cn:12314/rtp/239.253.252.105:8000
贵州卫视,http://www.sd966.cn:12314/rtp/239.253.252.113:8000
厦门卫视,http://www.sd966.cn:12314/rtp/239.253.252.106:8000
河北卫视,http://www.sd966.cn:12314/rtp/239.253.252.112:8000
三沙卫视,http://www.sd966.cn:12314/rtp/239.253.252.171:8000
贵州卫视,http://www.sd966.cn:12314/rtp/239.253.252.243:8000
重庆卫视,http://router.bingyu.in:40000/rtp/239.253.252.38:8000
海南卫视,http://router.bingyu.in:40000/rtp/239.253.252.35:8000
广西卫视,http://router.bingyu.in:40000/rtp/239.253.252.40:8000
云南卫视,http://router.bingyu.in:40000/rtp/239.253.252.42:8000
河南卫视,http://router.bingyu.in:40000/rtp/239.253.252.44:8000
吉林卫视,http://router.bingyu.in:40000/rtp/239.253.252.46:8000
江西卫视,http://router.bingyu.in:40000/rtp/239.253.252.47:8000
四川卫视,http://router.bingyu.in:40000/rtp/239.253.252.50:8000
山西卫视,http://router.bingyu.in:40000/rtp/239.253.252.48:8000
陕西卫视,http://router.bingyu.in:40000/rtp/239.253.252.49:8000
青海卫视,http://router.bingyu.in:40000/rtp/239.253.252.54:8000
宁夏卫视,http://router.bingyu.in:40000/rtp/239.253.252.53:8000
内蒙古卫视,http://router.bingyu.in:40000/rtp/239.253.252.58:8000
西藏卫视,http://router.bingyu.in:40000/rtp/239.253.252.56:8000
兵团卫视,http://router.bingyu.in:40000/rtp/239.253.252.57:8000
山东教育卫视,http://router.bingyu.in:40000/rtp/239.253.252.59:8000
金鹰卡通,http://router.bingyu.in:40000/rtp/239.253.252.62:8000
新疆卫视,http://router.bingyu.in:40000/rtp/239.253.252.60:8000
大湾区卫视,http://router.bingyu.in:40000/rtp/239.253.252.69:8000
农林卫视,http://router.bingyu.in:40000/rtp/239.253.252.70:8000
甘肃卫视,http://router.bingyu.in:40000/rtp/239.253.252.74:8000
山东卫视,http://router.bingyu.in:40000/rtp/239.253.252.78:8000
湖南卫视,http://router.bingyu.in:40000/rtp/239.253.252.82:8000
江苏卫视,http://router.bingyu.in:40000/rtp/239.253.252.83:8000
安徽卫视,http://router.bingyu.in:40000/rtp/239.253.252.87:8000
北京卫视,http://router.bingyu.in:40000/rtp/239.253.252.85:8000
东方卫视,http://router.bingyu.in:40000/rtp/239.253.252.86:8000
浙江卫视,http://router.bingyu.in:40000/rtp/239.253.252.84:8000
湖北卫视,http://router.bingyu.in:40000/rtp/239.253.252.88:8000
广东卫视,http://router.bingyu.in:40000/rtp/239.253.252.90:8000
黑龙江卫视,http://router.bingyu.in:40000/rtp/239.253.252.93:8000
辽宁卫视,http://router.bingyu.in:40000/rtp/239.253.252.92:8000
东方财经,http://router.bingyu.in:40000/rtp/239.253.252.94:8000
天津卫视,http://router.bingyu.in:40000/rtp/239.253.252.89:8000
深圳卫视,http://router.bingyu.in:40000/rtp/239.253.252.91:8000
东南卫视,http://router.bingyu.in:40000/rtp/239.253.252.105:8000
贵州卫视,http://router.bingyu.in:40000/rtp/239.253.252.113:8000
厦门卫视,http://router.bingyu.in:40000/rtp/239.253.252.106:8000
河北卫视,http://router.bingyu.in:40000/rtp/239.253.252.112:8000
三沙卫视,http://router.bingyu.in:40000/rtp/239.253.252.171:8000
贵州卫视,http://router.bingyu.in:40000/rtp/239.253.252.243:8000
山东卫视,http://ty.19911013.top:8888/rtp/239.253.230.78:8000
湖南卫视,http://ty.19911013.top:8888/rtp/239.253.230.82:8000
江苏卫视,http://ty.19911013.top:8888/rtp/239.253.230.83:8000
浙江卫视,http://ty.19911013.top:8888/rtp/239.253.230.84:8000
北京卫视,http://ty.19911013.top:8888/rtp/239.253.230.85:8000
东方卫视,http://ty.19911013.top:8888/rtp/239.253.230.86:8000
安徽卫视,http://ty.19911013.top:8888/rtp/239.253.230.87:8000
湖北卫视,http://ty.19911013.top:8888/rtp/239.253.230.88:8000
天津卫视,http://ty.19911013.top:8888/rtp/239.253.230.89:8000
广东卫视,http://ty.19911013.top:8888/rtp/239.253.230.90:8000
深圳卫视,http://ty.19911013.top:8888/rtp/239.253.230.91:8000
辽宁卫视,http://ty.19911013.top:8888/rtp/239.253.230.92:8000
黑龙江卫视,http://ty.19911013.top:8888/rtp/239.253.230.93:8000
东南卫视,http://ty.19911013.top:8888/rtp/239.253.230.105:8000
旅游卫视,http://ty.19911013.top:8888/rtp/239.253.230.35:8000
重庆卫视,http://ty.19911013.top:8888/rtp/239.253.230.38:8000
广西卫视,http://ty.19911013.top:8888/rtp/239.253.230.40:8000
云南卫视,http://ty.19911013.top:8888/rtp/239.253.230.42:8000
河南卫视,http://ty.19911013.top:8888/rtp/239.253.230.44:8000
吉林卫视,http://ty.19911013.top:8888/rtp/239.253.230.46:8000
江西卫视,http://ty.19911013.top:8888/rtp/239.253.230.47:8000
山西卫视,http://ty.19911013.top:8888/rtp/239.253.230.48:8000
陕西卫视,http://ty.19911013.top:8888/rtp/239.253.230.49:8000
四川卫视,http://ty.19911013.top:8888/rtp/239.253.230.50:8000
甘肃卫视,http://ty.19911013.top:8888/rtp/239.253.230.52:8000
宁夏卫视,http://ty.19911013.top:8888/rtp/239.253.230.53:8000
青海卫视,http://ty.19911013.top:8888/rtp/239.253.230.54:8000
西藏卫视,http://ty.19911013.top:8888/rtp/239.253.230.56:8000
兵团卫视,http://ty.19911013.top:8888/rtp/239.253.230.57:8000
内蒙古卫视,http://ty.19911013.top:8888/rtp/239.253.230.58:8000
山东教育卫视,http://ty.19911013.top:8888/rtp/239.253.230.59:8000
新疆卫视,http://ty.19911013.top:8888/rtp/239.253.230.60:8000
农林卫视,http://ty.19911013.top:8888/rtp/239.253.230.70:8000
河北卫视,http://ty.19911013.top:8888/rtp/239.253.230.112:8000
贵州卫视,http://ty.19911013.top:8888/rtp/239.253.230.113:8000
厦门卫视,http://ty.19911013.top:8888/rtp/239.253.230.106:8000
山东卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.78:8000
湖南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.82:8000
江苏卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.83:8000
浙江卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.84:8000
北京卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.85:8000
东方卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.86:8000
安徽卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.87:8000
湖北卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.88:8000
天津卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.89:8000
广东卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.90:8000
深圳卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.91:8000
辽宁卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.92:8000
黑龙江卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.93:8000
东南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.105:8000
旅游卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.35:8000
重庆卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.38:8000
广西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.40:8000
云南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.42:8000
河南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.44:8000
吉林卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.46:8000
江西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.47:8000
山西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.48:8000
陕西卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.49:8000
四川卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.50:8000
甘肃卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.52:8000
宁夏卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.53:8000
青海卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.54:8000
西藏卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.56:8000
兵团卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.57:8000
内蒙古卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.58:8000
山东教育卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.59:8000
新疆卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.60:8000
农林卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.70:8000
河北卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.112:8000
贵州卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.113:8000
厦门卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.106:8000
山东卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.78:8000
湖南卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.82:8000
江苏卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.83:8000
浙江卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.84:8000
北京卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.85:8000
东方卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.86:8000
安徽卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.87:8000
湖北卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.88:8000
天津卫视,http://wh.bh3bbb.com:40000/rtp/239.253.230.89:8000
